视频序号,视频_url,视频长度（min）,视频类型,问题序号,问题,"问题类型
",答案,若涉及通用知识推理，则写出推理步骤（知识点）,依据（解题思路）,,,,,,,,,,
,,,,2,What about the state of CECOT prisons guards?,"多线索推理,通用知识推理",Heavily-guarded.,根据视频叙说的CECOT监狱的体积，组成，以及内部构造和看守人员等，都可以判断出该监狱体系完善，且被严加防备。,模型需定位介绍监狱的占地面积和内部构成等详细信息的片段，包括监狱的内部关押人员，日常活动，以及其占地面积，看守人员等，由此可推测该监狱监管系统很严密。,,,,,,,,,,
,,,,3,Will Ruhi Çenet be able to pass through prison security?,人物属性建模,No.,,模型需定位Ruhi Çenet过安检的片段，可以看出他的戒指被检测出来，所以按照通常的程序，他无法通过安检。,,,,,,,,,,
,,,,4,What happens if a prisoner crosses the fence?,多线索推理,Stepping on pebbles and making noise.,,模型需定位介绍鹅卵石的片段，如果犯人穿过围墙便会踩到鹅卵石发出声响，从而吸引警卫人员注意，并将其逮捕。,,,,,,,,,,
,,,,5,Is Ruhi Çene a professional interviewer?,人物属性建模,Yes,,模型需定位多个片段，包括他详细的介绍，以及视频剪辑的精良画面等，都可以说明他是专业且严谨的采访者。,,,,,,,,,,
16,https://www.youtube.com/watch?v=8puGqdJzJwk,27:49,纪录片 - 人文,1,Where is the most important origin of line in US?,通用知识推理,Mexico.,视频中介绍80%的美国酸橙来自墨西哥，说明墨西哥的种植区域是美国最重要的酸橙产地。,模型需定位到介绍美国酸橙产量及销量的片段，而墨西哥是80%的酸橙来源地，所以墨西哥是最重要的产地。,,,,,,,,,,
,,,,2,What another function of the palm wax on the lime surface except beauty?,通用知识推理,extend the preservation time of lime.,视频中工厂的员工说工厂在清洗酸橙后会在表面添加棕榈油，不仅仅是为了美观，也是为了延长水果的保存时间，不易腐烂。,模型需定位到美国酸橙加工的片段，是哦i浓重的员工介绍了两种棕榈油的用处，不仅仅是为了美观。,,,,,,,,,,
,,,,3,Is it all machine operation when processing and classifying lime in factory?,通用知识推理,No.,介绍酸橙加工时讲解到，酸橙在工厂会被多次分类，这些分类站有些是人工的，有些是机器作业，由此可知，酸橙加工分类时不全部是机器作业。,模型需定位到酸橙在工厂加工的片段，酸橙在分类站有些是人工分类，有些是机器作业，由此可知加工过程不是全部机器操作。,,,,,,,,,,
,,,,4,Does Claudia like dogs?,"人物属性建模,多模态/多语言推理",Yes.,,模型需定位到Cluadia寻找黑松露的片段，她与Gianni一起寻找时，通过观察亲切的微笑着抚摸约翰尼的小狗，由此可知她是一个喜欢小狗的人。,,,,,,,,,,
,,,,5,Is Lonies an experienced person in water salvage or someone who lacks experience?,人物属性建模,an experienced person.,,模型需定位到Lonies和史蒂夫在船上打捞虾的片段，Lonies让网逆流而上，这样虾就会进入网中，而海龟进入网中会有一个出口，因此他们只留下虾。由此看出他是一个在海上打捞经验丰富的人。,,,,,,,,,,
17,https://www.youtube.com/watch?v=DOKgMtVf5Jo&list=LL&index=13&t=7s,23:09,测评 - 食品,1,What is Milan’s job?,人物属性建模,KFC order taker.,,模型需要在视频中的众多人物中识别Milan并对Milan进行持续追踪，通过博主在KFC与Milan的互动，以及Milan的博主的相处，给博主推荐最健康的食物等行为，模型可推断Milan的工作位为KFC的点单员,,,,,,,,,,
,,,,2,Which sauce is suitable for people on a diet?,"多线索推理,通用知识推理",Sweet chili sauce.,"博主和朋友点评从各个连锁店买的店员推荐的""店里最健康”食品，其中麦当劳和肯德基店里沙拉配送的沙拉酱番茄酱等，博主测评后说Sweet chili sauce是热量是最低的，因此推断Sweet chili sauce是最适合减肥期间搭配食用的酱",模型需要结合多个片段中，博主和朋友测评麦当劳、肯德基店里沙拉配送的沙拉酱番茄酱等的片段，从博主对各种酱的点评中，模型可推断Sweet chili sauce卡路里最低，是最适合减肥期间食用的酱。,,,,,,,,,,
,,,,3,Where is Adam from?,"多线索推理,人物属性建模,多模态/多语言推理",Malta.,,视频中博主在Malta测评连锁店品牌，可知目前所在国家为Malta，其他片段中博主介绍Adam时，视频画面中给Adam标注了当地人的字幕标识，模型可以结合多模态以及所处的国家所需的多个线索片段，对Adam来自哪里做出判断。,,,,,,,,,,
,,,,4,Which stage of fitness should you consume high calories ?,通用知识推理,Bulking phase.,博主和朋友测品马耳他当地品牌Fluid时，点评道虽然很好吃，但是Fluid食物里所含的卡路里太高了，但卡路里并不都是坏的，特别是增肌的时候，由此判断，健身时增肌阶段身体需要摄入消耗大量卡路里。,模型需要定位到博主和朋友测品马耳他当地品牌Fluid的片段，通过健身博主对卡路里的了解以及科普，模型可推断在健身的时候，增肌阶段身体需要摄入消耗大量卡路里。,,,,,,,,,,
,,,,5,How many fast food chains did the blogger review in total?,多线索推理,Six.,,视频中主题是在马耳他测评全球连锁店中最健康的食品，模型需要浏览整个视频，找到博主在马耳他测评的品牌，结合多个片段对博主测评的品牌总数进行总结分析。,,,,,,,,,,
18,https://www.youtube.com/watch?v=SJt14MzGReM&list=LL&index=6&t=45s,22:18,综艺 - 表演/选秀,1,Is Goku an anime lover or not? ,"人物属性建模,多模态/多语言推理",An anime lover.,,模型需要在视频中的众多人物中识别Goku并对Goku进行持续追踪，通过视频画面中Goku在上课时穿着悟空的服装来上课，以及跟老师说自己的筋斗云找不到地方停才迟到等片段，模型需要结合视频画面进行多模态分析Goku是anime lover。,,,,,,,,,,
,,,,2,"What ingredient makes sandwiches more delicious?
","多线索推理,通用知识推理",Different flavored sauces.,Goku在学校卖三明治，Leonardo来买三明治时特意注明要蛋黄酱和芥末酱，数学老师尝了goku三明治后强烈要求goku明天带着番茄酱来学校卖三明治，由此推断，各种口味的酱会让三明治更加美味。,视频需要定位到GokuGoku在学校卖三明治片段，通过Goku在三明治制作时加入的各种酱，以及老师和同学们吃完加不同风味的酱后的评价，模型可由此推断，在三明治中加入不同风味的酱料会让三明治变得更加美味。,,,,,,,,,,
,,,,3,What is Goku’s occupation?,人物属性建模, Student.,,视频中出现多位老师和学生，模型需要在多人物识别Goku，并持Goku进行对续追踪，通过Goku在视频中的片段与老师同学的互动，模型可对Goku的学生身份进行判断。,,,,,,,,,,
,,,,4,What is the most important thing when playing a tree role in the play Romeo and Juliet?,"多模态/多语言推理,通用知识推理",Stay still and silent.,在罗密欧与朱丽叶戏剧扮演课上Goku在舞台剧上扮演 tree role受到老师赞扬，老师要另一位同学向Goku学习并请Goku演示，Goku表示要牢记自己tree role的角色，Goku表示扮演 tree role就不能妨碍到男女主走戏对话，由此推断扮演 tree role最重要的就是Stay still and silent.,模型需要定位到罗密欧与朱丽叶戏剧扮演课，通过Goku在舞台剧上扮演 tree role受到老师赞扬，以及Goku的师示范表演，模型可推断扮演 tree role最重要的就是Stay still and silent,,,,,,,,,,
,,,,5,How many students participated in roleplay in the Romeo and Juliet class? ,"多跳推理,多模态/多语言推理",Four students.,,视频中出现了多个课上的上课片段，模型首先需要定位到罗密欧与朱丽叶戏剧扮演课的片段，才能结合多模态观察到画面中有多少个学生参与了罗密欧与朱丽叶戏剧的扮演活动。,,,,,,,,,,
19,https://www.youtube.com/watch?v=n1corQdKL80&list=LL&index=10,25:07,vlog - 特殊事件,1,Is Malfoy single? ,"人物属性建模,多模态/多语言推理",No.,,模型需要结合Malfoy在去迪拜的飞机上与他身边女生的互动，通过女生纠正Malfoy吃东西的姿势，以及被纠正后Malfoy视频画面中出现了手机备忘录画面将女生纠正的姿势记载了不要惹她生气的备忘录里，模型需要结合多模态，分析画面手机内容，对Malfoy是否单身做出判断。,,,,,,,,,,
,,,,2,What position ensures safety when landing in the loogest zipline in Dubai?,"多线索推理,通用知识推理", Hands on the bench.,Malfoy和Joe在迪拜坐全世界长的zipline时，在滑完全程降落时，速度很快姿势不当会有受伤风险，旁边工作人员在Malfoy和Joe降落着陆时对他们大声说， Hands on the bench，由此推断， Hands on the bench的姿势可以保证滑zipline降落时人身安全。,模型需要定位到Malfoy和Joe分别滑zipline的片段，通过两人在滑完全程着陆时，工作人员对两人降落姿势的指导，模型可判断 Hands on the bench可以保证zipline降落时人身安全。,,,,,,,,,,
,,,,3,What is the relationship between Malfoy and Joe? ,"多线索推理,人物属性建模",Friends.,,模型需要在人物中识别Malfoy和Joe，并对Malfoy和Joe进行追踪，通过两人多个片段的相处模式以及两人之间的互动，模型可据此推断，Malfoy和Joe两人之间为朋友关系。,,,,,,,,,,
,,,,4,What makes black diamond ice cream the most expensive ice cream in Dubai? ,通用知识推理,Edible 23-karat gold flakes., black diamond ice cream的工作人员在制作冰淇淋最后一步，在冰激凌上撒上了金色物品进行点缀，对Joe这是全迪拜最贵的冰淇凌，上面的flakes是可食用金子，由此判断，Edible 23-karat gold flakes是black diamond ice cream成为全迪拜最贵冰欺凌的主要原因,模型需要定位到black diamond ice cream的工作人员在制作冰淇淋的片段，通过Joe和工作人员的对话，模型可推断black diamond ice cream成为全迪拜最贵冰欺凌的主要原因是冰欺凌上面Edible 23-karat gold flakes,,,,,,,,,,
,,,,5,What surprise did Malfoy give Joe after the shark diving? ,多跳推理,He took Joe to a plate-throwing Greek restaurant.,,视频中Malfoy为Joe的生日准备了好多惊喜，因此模型需要先定位到Malfoy带joe去shark diving的片段，才能回答两人在shark diving后去了一家plate-throwing Greek restaurant,,,,,,,,,,
20,https://www.youtube.com/watch?v=Tgwz6J5tppc,23:41,vlog - 日常（综合）,1,What is the relationship between Millie and Madeline?,人物属性建模,Friend.,,视频里作者说到，他们从十二岁就认识一起玩了，由此看出他们是好朋友。,,,,,,,,,,
,,,,2,Is Madeline a funny girl?,"人物属性建模,多模态/多语言推理",Yes.,,从整个视频来看，她面对镜头都是开心，大笑的状态，并且她还有许多令人看着非常开心的小动作，因此她是一个有趣的女生。,,,,,,,,,,
,,,,3,What did Milliedo after going to Coachella?,"多线索推理,多跳推理",Sleep.,,视频定位到他们去科切拉音乐节回来之后，Madeline说Millie从伦敦回来在倒时差，之后画面转到Millie在睡觉，Madeline去叫醒她。,,,,,,,,,,
,,,,4,What can people do in the evening after Coachella?,通用知识推理,Attend afterparty.,视频定位到他们从科切拉音乐节回来之后，他们觉得还比较早，所以睡一会，之后他们晚上还有聚会，所以在音乐节之后一般他们还有Afterparty可以参加。,视频定位到他们从科切拉音乐节回来之后，他们觉得还比较早打算先睡一会，到晚上他们打算去聚会，所以在音乐节之后一般他们还有Afterparty可以参加。,,,,,,,,,,
,,,,5,Is red LED therapy good for skin?,通用知识推理,Yes.,视频定位到Madeline做脸部理疗仪的片段，她做完后第二天脸上看起来状态很好，虽然她仍有很明显的黑眼圈。由此推理出理疗仪对脸部的作用效果是比较好的。,博主在做完后红灯理疗后，虽然她仍有很明显的黑眼圈，但第二天脸上看起来状态很好，由此推理出红灯理疗仪对脸部的作用效果是比较好的。,,,,,,,,,,
