视频序号,视频_url,视频长度（min）,视频类型,问题序号,问题,"问题类型
",答案,若涉及通用知识推理，则写出推理步骤（知识点）,依据（解题思路）,,,,,,,,,,
,,,,2,How did Frankin get to the convenience store? ,多跳推理,By driving.,,模型需要首先定位Frankin要去便利店买啤酒的片段，再根据该画面后的片段可知Frankin是开车去的。,,,,,,,,,,
,,,,3,What size can does Beersy only come in? ,通用知识推理,12 oz.,Frankin去便利店买的啤酒是12盎司的，他还说很多酒不是12盎司的，所以Beersy可以用的场景很少，因此可知Beersy只适用于12盎司的易拉罐。,模型需要定位Frankin买到酒的片段，根据片段中他的话可知Beersy只适用于12盎司的易拉罐。,,,,,,,,,,
,,,,4,Does Frankin usually sit in one position on the chair? ,人物属性建模,No.,,模型需要定位Frankin对Socket Seat评价的片段，他说这个坐垫只有当人以规范的坐姿坐着的时候才舒服，他不确定像他这种会变换不同姿势的人适不适合这款坐垫，由此可知Frankin通常不会以一个姿势坐在椅子上。,,,,,,,,,,
,,,,5,Where does Frankin usually keep his wallet? ,人物属性建模,In his right back pocket.,,模型需要定位Frankin测评钱包的片段，根据片段中Frankin的介绍，他说自己的右侧臀部和右侧大腿总是会坐在钱包上睡着，通过这个拟人的描述可知Frankin通常会将钱包放在右后口袋。,,,,,,,,,,
67,https://www.youtube.com/watch?v=7JWD9aFoqgU,21:40,街头互动 - 采访,1,When did the vlogger feel hospitality?,多跳推理,During his communication with the fruit vendor from Afghanistan.,,模型可以追踪到这位水果摊摊主没有收博主的水果钱，而且博主也用了hospitality这个词。,,,,,,,,,,
,,,,2,What is Magic J's job?,"多线索推理,人物属性建模",DJ.,,Magic J提到两次自己做DJ,,,,,,,,,,
,,,,3,What is the right way to live safely in Tottenham?,"多线索推理,通用知识推理",Just mind your own business.,"不同采访对象都提到了Tottenham的环境，并没有觉得不安全，Magic J和博主的总结是不要多管闲事，不要做引人注意的事,可见管好自己的事就是在Tottenham的安全生存之道。",模型可以从不同采访对象的回答中提炼到这层意思，后来Magic J也总结了这一点。,,,,,,,,,,
,,,,4,What can effectively reduce the crime rate in Tottenham? ,通用知识推理,Installing cameras everywhere.,尼日利亚的小伙子提到在最容易发生案件的通道安装摄像头，这样就能让附近居民的生活好很多，可推断出在Tottenham安装摄像头可有效减少犯罪率,模型可以追踪到第一个来自尼日利亚的小伙子，他介绍了在容易发生冲突的地方安装了很多摄像头，因此可有效减少犯罪率,,,,,,,,,,
,,,,5,Where do homeless live in Tottenham?,多线索推理,In tents or abandoned cars.,,模型可以追踪到在一辆废弃的车里发现一个人在睡觉，Magic J说可能是流浪汉，后来在路边有很多帐篷，也是无家可归者的。,,,,,,,,,,
,,,,6,Which are Magic J's favorite restaurants in Tottenham?,"多线索推理,人物属性建模",Tottenham Town Bakery and Chick King.,,模型可以追踪到Magic J对这两家餐厅极为推崇，都是他从小吃到大的。,,,,,,,,,,
68,https://www.youtube.com/watch?v=m32wqj9dHQs,24:45,测评 - 服装,1,What is the favorite element used by this Internet celebrity brand “Miss Jophiel”？,"多模态/多语言推理,通用知识推理",Flowers.,Mia介绍Miss Jophiel品牌时，视频画面出现了该品牌的几件礼服，其中有的衣服上有大片的玫瑰花，有的有小碎花样式，也有的在衣服上装饰出花瓣的形状，可推断出该品牌最喜欢使用花朵元素,模型需要通过听觉听到Mia介绍Miss Jophiel品牌，再根据视觉看到很多裙子上都有各式各样的花朵元素，得出答案,,,,,,,,,,
,,,,2,Which country does Mia live in? ,人物属性建模,Canada.,,模型需要根据Mia的话中提到“加元”，猜测她生活在加拿大，所以用的是加元。,,,,,,,,,,
,,,,3,Can people buy brand new clothes at Threadup? ,通用知识推理,No.,根据Mia的介绍，Threadup是一个线上二手衣服平台，因此在这里买不到全新的衣服。,模型需要定位Mia的介绍Threadup的片段，根据她的介绍可知Threadup是一个线上二手衣服平台，因此在这里买不到全新的衣服。,,,,,,,,,,
,,,,4,How many skirts did Mia review? ,多线索推理,Five.,,模型需要定位mia试穿不同衣服的片段，经过统计可知她一共测评了五条裙子。,,,,,,,,,,
,,,,5,Is Mia married? ,人物属性建模,Yes.,,模型需要定位Mia测评第五条裙子的片段，片段中她提到这条裙子的泡泡袖让她想起了自己的婚纱，由此可知她已婚。,,,,,,,,,,
69,https://www.youtube.com/watch?v=1PliFMCXsac,23:21,测评 - 服装,1,What brand is the pink bra in the video? ,多模态/多语言推理,GYMSHARK.,,模型需要通过视觉看到视频主人公正在介绍粉色内衣的片段，再根据听觉识别出这条内衣来自GYMSHARK。,,,,,,,,,,
,,,,2,What is the blogger allergic to? ,人物属性建模,Dust.,,模型需要定位主人公打喷嚏的片段，她说房间里太多灰尘了，由此猜测视频主人公可能对灰尘过敏。,,,,,,,,,,
,,,,3,Where are people most likely to see TALA? ,通用知识推理,Tik Tok.,视频主人公在介绍TALA经典款衣服时提到你可以在Tik Tok的任何地方刷到它，由此可知TALA在Tik Tok上有很多宣传。,模型需要定位视频主人公介绍TALA经典款的片段，根据片段中的介绍可知TALA在Tik Tok上有很多宣传。,,,,,,,,,,
,,,,4,Does the blogger prefer to wear tight pants or loose pants when going to the gym? ,人物属性建模,Tight pants.,,模型需要定位视频主人公介绍喇叭裤的片段，她说自己不会穿这条裤子去健身房，再根据其他片段中主人公的介绍可以看到都是紧身裤，由此判断视频主人公去健身房喜欢穿紧身裤而不是宽松裤。,,,,,,,,,,
,,,,5,Does Vanquish have any dedicated fitness clothing? ,"多线索推理,通用知识推理",No.,Vanquish只在介绍卫衣、短袖类时出现，由此可猜测Vanquish没有专门健身服，如瑜伽裤、运动背心之类的。,模型需要定位多个片段，可以看到Vanquish只出现在视频主人公介绍“pump covers & sweats”的片段，由此可猜测Vanquish没有专门健身服。,,,,,,,,,,
70,https://www.youtube.com/watch?v=vMntxDg8i7U,23:54,测评 - 服装,1,How many Lululemon leggings did Keltie review? ,多线索推理,Two.,,模型需要定位Keltie介绍Lululemon的片段，根据统计得出一共有两个片段，因此Keltie测评了两件Lululemon的裤子。,,,,,,,,,,
,,,,2,"If you are a person who sweats easily, is it recommended to buy 437 leggings? ",通用知识推理,Not recommended.,Keltie在测评437瑜伽裤时说它不吸汗，因此爱出汗的人不建议买这个牌子。,模型需要定位Keltie测评437的片段，根据Keltie的测评可知437的瑜伽裤不吸汗，因此不适合爱出汗的人穿。,,,,,,,,,,
,,,,3,"If you want to show off your buttocks, which brand of leggings should you buy? ",通用知识推理,Alphaletes.,Keltie在测评Alphaletes时说这条裤子非常薄，穿上会让她觉得自己有屁股，而且她推荐练力量时穿，由此可知这条裤子能够很好的展示臀部轮廓。,模型需要定位Keltie测评Alphaletes的片段，根据片段中Keltie的话可知Alphaletes的瑜伽裤能很好的展示臀部线条。,,,,,,,,,,
,,,,4,Which country does Keltie live in? ,"多线索推理,人物属性建模",Canada.,,模型需要定位多个画面，根据画面中图片上的价格单位“CAD/CA$”可推测因为Keltie生活在加拿大，所以单位是加元。,,,,,,,,,,
,,,,5,Is Keltie slim? ,"多线索推理,人物属性建模",Yes.,,模型需要根据多个片段，片段中可知Keltie穿的基本上都是xxs或xs码，因此判断Keltie很苗条。,,,,,,,,,,
