视频序号,视频_url,视频长度（min）,视频类型,问题序号,问题,"问题类型
",答案,若涉及通用知识推理，则写出推理步骤（知识点）,依据（解题思路）,,,,,,,,,,
,,,,4,How does alcohol affect social performance during filming?,通用知识推理,It enhances extraverted behavior.,根据vlogger的描述她认为昨晚自己拍摄表现得太过了，带有调情意味，且状态兴奋（出汗、镜头抖动），故可以判断酒精会增强拍摄时的外向表现。,模型需要根据vlogger对于昨晚喝酒时拍摄状态（表现太过、像卖弄风情）的描述以及对于这种状态的归因进行总结，判断出酒精是产生这种状态的原因。,,,,,,,,,,
,,,,5,What color is the piece of clothing Victoria got from LuLu Studio?,多模态/多语言推理,White.,,模型首先需要根据音频维多利亚的介绍，确定她那个衣服是来自LuLu Studio，然后再根据视频画面判断衣服的颜色。,,,,,,,,,,
19,https://www.youtube.com/watch?v=Kb43zPaAKMY,20:22,测评 - 体育用品,1,How many water bottles did the blogger show in total?,多线索推理,Three.,,第一个测评的是自行车水瓶相关产品，博主先后拿出过三个不同的瓶子，其中蓝色的那个在博主回顾之前测评的时候又出现了，是同一个，一共三个水瓶。,,,,,,,,,,
,,,,2,What outdoor sports does the blogger like? ,"多线索推理,人物属性建模",Mountain biking.,,模型需要定位多个片段，片段中博主装备齐全的在野外骑自行车，并且做了许多高难度动作，由此可推测博主是个熟练的、技术好的山地自行车骑行者，因此他喜欢的户外运动是山地骑行。,,,,,,,,,,
,,,,3,In which state of the United States is Crud Cloth made?,多模态/多语言推理,Minnesota.,,介绍这款Crud cloth的时候给到了产品包装上的细节，可以看到这个商家有自己的网站，上面写了明尼苏达制造，还印上了该州的地图。,,,,,,,,,,
,,,,4,Are Crash Pads only for cyclists?,通用知识推理,No.,即使包装上没有提醒适用人群，既然是用于处理跌打损伤的，因为其他事件受伤了也能用。,博主自己说了这个像膏药一样的东西专门为公路爱好者设计，但是产品包装上其实有三个图案，除了骑自行车的，还有玩滑板的。,,,,,,,,,,
,,,,5,Does this blogger have heavy or light body hair?,人物属性建模,Heavy.,,定位到博主测评Crash Pads的片段，近景可以看到博主浓密的腿毛，而且他把pads撕下来的时候说了薅下来好多毛，说明他体毛太重。,,,,,,,,,,
,,,,6,Is the spout of the Dawn to Dusk water bottle black?,"多模态/多语言推理,通用知识推理",No.,博主打开水瓶才能看到Dawn to Dusk的瓶嘴并没有设计成黑色的，只是瓶盖是黑色的。,博主拿了其他普通骑行用的水瓶对比，喝水嘴是黑的，而Dawn to Dusk的瓶嘴加了个盖子，也是黑的，里面啥样不知道。但博主打开水瓶能观察到Dawn to Dusk的瓶嘴并没有设计成黑色的，只是瓶盖是黑色的。,,,,,,,,,,
,,,,7,How many flavors of Crud cloth are there?,"多模态/多语言推理,通用知识推理",Five.,博主已经说了两种味道，很有可能还有其他味道的产品，包装上的五个色块确实是五种味道的名字。,观察Crud cloth包装袋中间部位，博主提到了这两块布的味道分别是什么，没有告知是不是还有别的味道。但能看到包装上还有peppermint/teatree等五个味道。,,,,,,,,,,
,,,,8,What brand of product did the blogger review before introducing Tru Chu?,多跳推理,Topeak.,,"在Tru Chu之前介绍的是同一种品牌的两种产品，一个flash stand,一个Power Lever，都是topeak家的。",,,,,,,,,,
20,https://www.youtube.com/watch?v=3VZSJKbzyMc,29:38,纪录片 - 人文,1,Can I visit HinaWai Nature Reserve by car?,通用知识推理,No.,除了明确的“On foot only”标识，能看到前方的路都是草地的，非常窄，根本不适合开车。而且出镜的游客也全部都是步行的。Hugh是这里的管理员，骑车去房子无可厚非。,定位到视频开头，Hugh骑车从保护区外边进入的片段。可以看到一块大木板刻着保护区的名字，Hugh把自行车推进去，门口插着一块只能步行的标识。,,,,,,,,,,
,,,,2,Is Hugh a vigorous or frail old man?,人物属性建模,Vigorous.,,老头儿胡子都全白了，但是身体还很硬朗，据朋友介绍她每天至少徒步4小时上下班。而且老头儿什么都会，一天工作量肯定不小，说话也中气十足，精神抖擞。,,,,,,,,,,
,,,,3,Is the water from HineWai Stream clean or dirty?,"多模态/多语言推理,通用知识推理",Clean.,他在介绍小溪的尾声时直接用手舀了一捧水喝，而且从溪水近景也能看出来溪水非常纯净，无论是从视觉还是直接捧水喝这个动作都能看出水很干净,博主在介绍小溪的尾声直接用手舀了一捧水喝，而且溪水近景也能看出来溪水非常纯净。,,,,,,,,,,
,,,,4,Does Hugh have superb piano skill?,"人物属性建模,多模态/多语言推理",No.,,Hugh是个多才多艺的老头儿，保护区里很多工作都是他一个人承担。但是他弹钢琴的时候还是挺谦虚的，弹到难处就停下来了，说明会弹，但水平有限。,,,,,,,,,,
,,,,5,What's the most popular sport among older people in New Zealand?,通用知识推理,Cricket.,新西兰能专门给60岁以上的老人组织板球协会，一方面新西兰老年人生活质量不错，另一方面板球应该是挺受欢迎的运动，跟澳大利亚很像。,"定位到Bob这个人接受采访的部分，这个老头儿的衣服有些特别，印着""New Zealand Cricket over 60's""，看他的面容就知道，他是这个板球协会的一员。",,,,,,,,,,
,,,,6,How many female friends does Hugh have in this video?,多线索推理,One.,,观察每一个出镜的人，Hugh的好友中只有一位女性，即本地居民Tracia。,,,,,,,,,,
,,,,7,What did Hugh do after he finished painting the plaque?,多跳推理,He played the piano.,,中间有一段没有说话，只有Hugh在安静给英文牌匾刷漆的片段，紧接着就是他弹钢琴的画面了。,,,,,,,,,,
21,https://www.youtube.com/watch?v=H9rKxmd9PWI,20:55,访谈 - 动态（含充分视觉信息）,1,What is Elaine and Adam's relationship?,人物属性建模,They're a couple.,,视频中提到“the Augustines are a family of nine children”，并称Elaine和Adam为父母，且Adam被称作“Elaine的丈夫”，所以他们是夫妻。,,,,,,,,,,
,,,,2,Is Justin very good at installing furniture?,人物属性建模,Yes.,,视频中提到 Justin 是一名“talented carpenter”，并花费两天时间免费安装厨房橱柜，所以可以得出他很擅长安装家具。,,,,,,,,,,
,,,,3,What does Capri Chaney do after Carter Hogan rewired?,多跳推理,Installation of new light fixtures.,,视频中先展示了Carter Hogan重布电线的相关片段，再展示了Capri Chaney安装新灯具的相关片段。,,,,,,,,,,
,,,,4,"If you plan to move, which company can you seek for help?","多模态/多语言推理,通用知识推理",Organize simple.,奥古斯汀一家因房屋装修而搬到别的地方去，他们把东西搬到了Organize simple公司的车上，运往了别的地方，因此可见Organize simple很可能是一家搬家公司,奥古斯汀一家因房屋装修而搬到别的地方去，视频画面显示他们把东西搬到了Organize simple公司的车上，运往了别的地方，因此可见Organize simple很可能是一家搬家公司,,,,,,,,,,
,,,,5,Why is white paint chosen for the house walls?,通用知识推理,Symbolic freshness.,白色涂料让房屋显得“fresh new coat”，并比喻为家庭情绪上的“平静与治愈”。,视频中提到白色涂料让房屋显得“fresh new coat”，并比喻为家庭情绪上的“平静与治愈”，白色象征焕新与希望。,,,,,,,,,,
22,https://www.youtube.com/watch?v=L7nuMgfeynw,24:11,测评 - 生活用品,1,What is Steph's relationship with Ayesha?,人物属性建模,They're a couple.,,视频中Steph在采访中提到与Ayesha的第一次约会时称其为“my wife”，明确表明两人为婚姻关系。,,,,,,,,,,
,,,,2,Does Steph Curry like golf a lot?,人物属性建模,Yes.,,视频中提及Steph Curry高中时期已接触射击，侧面反映其对户外运动的持续热情，Steph Curry很喜欢高尔夫。,,,,,,,,,,
,,,,3,What is the session after Arena Golf?,多跳推理,All Sports Three-Point Contest.,,视频中先展示了Arena Golf 环节，再展示了All Sports Three-Point Contest 环节。,,,,,,,,,,
,,,,4,Which city's popcorn makes Steph's top five list?,通用知识推理,Miami.,"Steph测试爆米花后揭晓答案（Miami popcorn look on the bottom）,需通过品牌标志和对话推断城市。",视频中的采访环节，Steph测试爆米花后揭晓答案，需通过品牌标志和对话推断城市。,,,,,,,,,,
,,,,5,What fine is mentioned for using Super bounce insoles?,通用知识推理,"$100,000",NFL球员因使用该鞋垫被罚款，需关联产品名称与罚款金额。,视频中提到NFL球员因使用该鞋垫被罚款（somebody in the NFL was fined 100 grand），需关联产品名称与罚款金额。,,,,,,,,,,
23,https://www.youtube.com/watch?v=HVvPWY9tCT4,22:04,vlog - 学习,1,Why is crossing the street in Egypt like an extreme sport?,"多模态/多语言推理,通用知识推理",Pedestrians risk collisions in fast traffic from minor missteps.,根据vlogger的描述，在埃及过马路好比极限运动，就像是在玩《青蛙过河》的游戏，如果被车辆超过（vlogger用了“砰”）就会被撞，再结合画面中他在车流间快速穿过，可以推断出行人需在快速车流中通过，稍不慎就被撞使得在埃及过马路像是极限运动。,模型需要根据vlogger对于在过马路时状态的描述，以及在车流中穿梭的视频画面去推断出他为什么把行人在埃及过马路形容成一项极限运动。,,,,,,,,,,
,,,,2,What is the religious identity of the vlogger?,"多线索推理,人物属性建模",Muslim.,,根据作者的描述，他搬到埃及是为了“更接近《古兰经》”，在祈祷时因无法完全理解《古兰经》的阿拉伯语诵读而感到“无用”，并在刚完成祈祷努力理解清真寺中的阿拉伯语布道，表明他定期参与伊斯兰祈祷仪式，再结合他多次使用“alhamdulillah”的伊斯兰常用表达，可以推断出他是一位Muslim。,,,,,,,,,,
,,,,3,Is the vlogger satisfied with the haircut service?,多线索推理,Satisfied.,,根据vlogger理完发后的描述，他给这个店打10分，在付完钱后他对价格也很满意（原以为会花50，但只花了22），最后推荐了这家店Bekky Barber，故可以判断他对这家店是满意的。,,,,,,,,,,
,,,,4,What color does the vlogger like?,"人物属性建模,多模态/多语言推理",Black.,,根据vlogger买衣服的场景，他看中了一个款式的衣服（货架上颜色齐全，但没有黑色），等了一周后因为没有黑色，最后还是没买，再结合他的穿着以黑色为主，故可以判断出他喜欢黑色。,,,,,,,,,,
,,,,5,What should learners do in private one-on-one language learning sessions?,"多线索推理,通用知识推理",Be disciplined and persistent.,根据vlogger的描述，做语言一对一的课程的劣势在于你可以随意取消课程，这使你容易变得懒散。再结合他的建议他认为选择一对一后不要换课（从一对一换到机构），试着坚持下去，故可以判断学习者在学习一对一语言课程时应该坚持和自律。,模型需要根据vlogger对于一对一语言学习的劣势和建议进行提取，判断出一对一语言课程的学习者应该做到自律和坚持。,,,,,,,,,,
24,https://www.youtube.com/watch?v=8Tt5hh7gVVw,29:48,测评 - 其他,1,"What's the advantages of the hotel ""Motel 6""?","多线索推理,通用知识推理","Service, hot water, comfortable bed and on one disturbs during sleeping.",博主来到Motel 6这家旅馆后，发现门上有弹痕，桌上有烧过的迹象，马桶不能冲水，床上也有头发，给人的感觉非常糟糕，但是博主提到这的服务员给人一种来到家的感觉，随后博主又说到洗澡水很热，床很舒服，晚上也没人来打扰，可见以上4点是这家宾馆的一些优点,模型需定位多个片段进行分析，Motel 6宾馆的门上有弹痕，桌上有烧过的迹象，马桶不能冲水，床上也有头发，给人的感觉非常糟糕，但是博主提到这的服务员给人一种来到家的感觉，博主又说到洗澡水很热，床很舒服，晚上也没人来打扰，可见以上4点是这家宾馆的一些优点,,,,,,,,,,
,,,,2,Does the blogger like the movie Kung Fu Panda？,人物属性建模,It's hard to say.,,博主说到别人问他看没看过功夫熊猫时，他撒了谎说自己看过，结果朋友给他买了功夫熊猫4的电影票，为了不假笑，他在前几天每天一部把它看完了，但博主全程没有提到他对这部电影的评价，看完全系列电影只是他不得已做的，因此他是否喜欢这个电影不得而知,,,,,,,,,,
