视频序号,视频_url,视频长度（min）,视频类型,问题序号,"问题
","问题类型
",答案,若涉及通用知识推理，则写出推理步骤（知识点）,依据（解题思路）,,,,,,,,,,
71,https://www.youtube.com/watch?v=YfcYgAMBh58,28:48,教学 - 医疗,1,Why are the doses of anesthetic agents used in veterinary medicine generally higher than those used in human medicine?,通用知识推理,Because the  MAC（minimum alveolar concentration) of animals is higher than that of humans.,MAC（最低肺泡麻醉浓度） 是衡量吸入麻醉剂效力的一个标准，数值越高，表示需要更高浓度的麻醉剂才能达到相同的麻醉深度。在宠物（如狗、猫）身上，MAC 通常比人在相同条件下更高。,"视频内容：Dr. Margaret Wypart提到“在兽医麻醉中，给动物使用的麻醉剂剂量通常比人类医学中使用的剂量要高。即使是在吸入麻醉或静脉麻醉中，动物的最低肺泡浓度也比人类更高。——>推理：因为MAC更高,动物需要更高剂量的麻醉药物。",,,,,,,,,,
,,,,2,How long has Dr. Margaret Wypart worked as a veterinary anesthesiologist?,人物属性建模,5 years.,,模型需要在视频中找到与Dr. Margaret Wypart工作时长相关的片段并进行分析。,,,,,,,,,,
,,,,3,What are the most commonly used venous access sites in dogs?,通用知识推理,Cephalic vein and Saphenous vein.,在狗身上放置静脉导管有四种不同选择：头静脉、隐静脉、耳静脉和颈静脉。,视频内容： Dr. Margaret Wypart提到头静脉位于前腿，是最常用的静脉通路；隐静脉位于后腿，也是常见的选择；耳静脉仅在无法找到其他静脉通路时使用；颈静脉使用频率较低。——>推理：头静脉和隐动脉是狗身上最常用的静脉通路。,,,,,,,,,,
,,,,4,Is Dr. Margaret Wypart a professional anesthesiologist ？,"多线索推理,人物属性建模","Yes, she is.",,视频内容：Dr. Margaret Wypart对各种麻醉药品、对麻醉的各种情况和问题都非常清楚。——>推理：她是一个专业的麻醉医师。,,,,,,,,,,
,,,,5,What did Dr. Margaret Wypart do firstly after the sugical drapes was removed?,多跳推理,She turn off the machine.,,模型需要定位到手术洞巾被掀开的片段，然后结合目标人物的动作进行分析。,,,,,,,,,,
72,https://www.youtube.com/watch?v=ImfBp252wnI,23:32,教学 - 工业制造,1,What determines the curves and shapes of the individual parts on an F1 car?,通用知识推理,The way the wind flows.,F1 赛车需要在风洞中测试不同的部件，根据空气动力学原理优化设计，寻找最佳形状，以确保高速下的最佳性能和稳定性。,视频内容：Ronnie在介绍F1赛车的风洞测试时提到，赛车上的每一个零件的形状和曲线都是由风的流动方向创造的。——>推理：决定F1赛车曲线和形状的是风流动的方式。,,,,,,,,,,
,,,,2,Which shop was showed after the fabrication shop ?,多跳推理,Machine shop.,,模型需要定位到与制造车间相关的片段，然后结合前后内容进行分析。,,,,,,,,,,
,,,,3,How long has Dave been working in the fabrication shop?,人物属性建模,21 years.,,模型需要在视频中找到与Dave相关的片段，然后找到人物对话中Dave的工作时间。,,,,,,,,,,
,,,,4,What percentage of the materials required for the production of an F1 car is made of carbon fiber?,通用知识推理,80%.,碳纤维是一种高强度、轻量化的复合材料，广泛用于赛车制造。它具有非常高的强度重量比，能够有效提高赛车的速度和操控性。,模型需要在视频中找到与赛车制造材料相关的片段，然后找到碳纤维材料在材料使用中的占比。,,,,,,,,,,
,,,,5,Is the host professional ？,"多线索推理,人物属性建模","Yes, she is.",,视频内容：主持人对每一个车间的信息了如指掌/主持人谈吐清晰、表达明确，善于承上启下。——>推理：她是一位专业的主持人。,,,,,,,,,,
73,https://www.youtube.com/watch?v=YyNS6PYHUSw,26:07,vlog - 日常（综合）,1,What color was the sportswear that Nicole Laeno wore when she went to the gym on the first day of the vlog?,多线索推理,Dark brown.,,模型通过语言定位到Nicole Laeno去健身房的视频片段，通过画面识别健身服的颜色是深棕色。,,,,,,,,,,
,,,,2,Does Nicole Laeno think that a cup of chocolate strawberry shake costing 15 dollars is expensive or cheap?,人物属性建模,She thinks it is expensive.,,Nicole Laeno和朋友品尝巧克力从没以后，认为它不值得15美金，由此可以推出认为她买的15美金是偏昂贵的。,,,,,,,,,,
,,,,3,Is Nicole Laeno a person who really loves milkshakes?,人物属性建模,Yes.,,基于 Nicole Laeno的语言描述，在训练完后，购买了学校的芒果冰沙奶昔，并表示这是她经常会去购买食用是商品，由此可以推断她非常喜欢。,,,,,,,,,,
,,,,4,Is the multivitamin launched by Ritual friendly to 20-year-old college students?,"多线索推理,通用知识推理",Yes,Ritual的复合维生素的具体成分中加入精油增加风味，其促进各类营养的吸收。当代大学生有时会很忙消耗身体。,Nicole Laeno在介绍Ritual的符合维生素时说过时18岁以上可以食用。后续在食用后讲述成分与感受其成分添加精油非常美味。,,,,,,,,,,
,,,,5,What can be bought from the food booths on Thursdays at San Diego State University?,通用知识推理,Mango sticky rice.,Nicole Laeno在周四学校的the food boots购买芒果饭。,视频Nicole Laeno讲述特定周四学校的the food boots会出现，她们一同购买了芒果饭，可以推出这里可以买芒果饭。,,,,,,,,,,
74,https://www.youtube.com/watch?v=vHFvc0lMVOA,20:31,vlog - 烹饪,1,"When baking desserts, what can we do to prevent them from sticking to the container?",通用知识推理,A non-stick spray can be applied to the surface of the container.,为了防止甜品面包粘在容器上，在烘烤之前可以使用不粘喷雾剂喷涂在容器表面。,Brittany Lupton在烘烤甜品前使用不粘喷雾剂防止粘在容器上。,,,,,,,,,,
,,,,2,What is the relationship between Brittany Lupton and Darien?,人物属性建模,they are husband and wife to each other.,,Brittany Lupton讲述在她和达里恩结婚时，阿姨给了她小茶匙，可得知她与达里恩是夫妻。,,,,,,,,,,
,,,,3,How many recipes did Brittany Lupton try to make in total?,多线索推理,There are five of them.,,结合视频前后Brittany Lupton一共做了5个甜点。,,,,,,,,,,
,,,,4,What are the ingredients that are used more frequently to make healthy low-calorie desserts?,通用知识推理,Banana.,香蕉是制作健康低卡甜点使用频率较高的制作原料之一。,Brittany Lupton制作了五个健康低卡甜点，其中三个都用到了香蕉，可以推断出香蕉是制作健康低卡甜点使用频率较高的制作原料之一。,,,,,,,,,,
,,,,5,Is Brittany Lupton a fan of healthy eating?,人物属性建模,Yes，she is.,,Brittany Lupton自己研究做了一些健康清淡的食物，可知她是个追求健康饮食的人。,,,,,,,,,,
75,https://www.youtube.com/watch?v=rEPzeWkhf7Q,24:05,vlog - 特殊事件,1,Did Drew and Deanna fall in love at first sight?,人物属性建模,Yes.,,Drew提到他们在八年前于曼谷的一个旅游大会上初次见面时就立刻产生了爱情，此后他们一起游历世界，共同在多个城市生活。,,,,,,,,,,
,,,,2,Which country is Deanna from?,"多线索推理,人物属性建模",Philippines.,,Drew说去过菲律宾超过50次，现在回去是出于一个特别的原因，就是去结婚，以及后面说结婚的前几周抵达菲律宾，重新唤起对她祖国的热爱，融入到她的文化中。,,,,,,,,,,
,,,,3,Is Balison Island a tourist attraction?,通用知识推理,No.,Balison Island is not open to the public.,婚礼前一天，他们乘坐私人包机前往Balison岛，Drew表示它是菲律宾最私密且不对外开放的岛屿，是热门的婚礼目的地，他们需要提前两年预定，因此这个岛不是旅游目的的。,,,,,,,,,,
,,,,4, When can the groom see the bride on the wedding day according to the wedding customs of the Filipinos?,通用知识推理,When the wedding ceremony officially begins.,Drew and Deanna didn't meet until the wedding ceremony officially began.,Drew称根据犹太人和菲律宾人的传统第二天在仪式上才能看到Deanna，于是提前一天拍照，举行晚宴等筹备工作，第二天，Deanna在Drew醒来之前就已经离开，Drew因为一整天见不到她而感到焦虑，直到仪式正式开始他们才见面。,,,,,,,,,,
,,,,5,What problems occurred with the groomsmen's suits when they were trying them on? ,"多跳推理,多模态/多语言推理",The size of most of the trousers was too small.,,首先定位到试穿伴郎服的片段，结合听觉Drew以及伴郎的评价，视觉裤链拉不上可知伴郎服的裤子尺寸偏小。,,,,,,,,,,
76,https://www.youtube.com/watch?v=DaiS_lp_4JM,25:55,纪录片 - 自然,1,What are the characteristic traditional foods of Easter in St. Kitts? ,通用知识推理," ""Conkie"".","传统食物“Conkie""在圣基茨岛的用处",根据Conkie被当地人制作时提到的用处->当地复活节的一项传统习俗。,,,,,,,,,,
,,,,2,What is Stayfield Clark's job?,"人物属性建模,多模态/多语言推理",Railway inspector,,"根据视频中Stayfield的工作片段,他要确保铁路上没有车辆。以此来推断。",,,,,,,,,,
,,,,3,What are the decommissioned rails used for in Sandy Point?,通用知识推理,Game props used for playing “Hash”.,"当地“Hash""游戏的游戏规则",Hash游戏的游戏规则->退役的轨道在当地的用途。,,,,,,,,,,
,,,,4,Which kind of vehicle will St. Clair Philipp drive?,人物属性建模,Train.,,根据视频中介绍Philipp的片段推断。,,,,,,,,,,
,,,,5,What kind of stones are mainly found along the coast of St. Kitts?,通用知识推理,Volcanic rocks.,St. Kitts 岛的火山起源,根据视频内容：火山流接触海水构成了岛的海岸->海岸边的岩石组成成分。,,,,,,,,,,
77,https://www.youtube.com/watch?v=PDSpcBt9agY,25:55,纪录片 - 自然,1,Does Greta Gaudig have perseverance and care about the environment? ,人物属性建模,Yes,,根据视频内容推断答案。,,,,,,,,,,
,,,,2,Which kind of plant is more suitable for Paludiculture?,通用知识推理,Cattail.,香蒲在环境适应和商业前景上的优点,根据视频香蒲能够在湿地农业中种植，能够提供商业价值->适合湿地农业。,,,,,,,,,,
,,,,3,How can cattail be processed to become padding material?,通用知识推理,Process the furry heads of cattails into clean fibers.,香蒲的加工方式和作用,根据视频香蒲头部被作为材料的片段->如何被加工。,,,,,,,,,,
,,,,4,What does Will Barnard think about the difficulty of implementing Paludiculture on his own farmland?,人物属性建模,Difficult and challenging.,,根据Will被采访时的描述推断。,,,,,,,,,,
,,,,5,What can the restoration of peatland ecology bring to climate change?,通用知识推理,From releasing CO2 to absorbing it to curb climate change.,湿地生态系统在干涸和恢复状态下的作用,根据视频采集二氧化碳数据的片段->湿地对于气候变化的作用。,,,,,,,,,,
78,https://www.youtube.com/watch?v=FIuItUNbmOA,28:25,纪录片 - 自然,1,Is Holden someone who is afraid of bugs?,人物属性建模,"No,he's willing to deal with them.",,根据八岁的小男孩与虫子近距离接触的片段推断。,,,,,,,,,,
,,,,2,What is Meg Lowman's research direction?,人物属性建模,Her research focuses on the topography of trees.,,根据对她的介绍以及自述得出答案。,,,,,,,,,,
,,,,3,Why is the tree canopy so important for a forest?,通用知识推理,The canopies of trees can lower the temperature of forests.,树冠对于树木和周边植物生存条件的重要作用,根据视频没有树冠时温度会升高，树木因此不释放水蒸气从而对生存环境造成影响->树冠的重要作用,,,,,,,,,,
,,,,4,What kind of food ingredients can be made from sapodilla tree sap?,通用知识推理,Chewing gum,美洲人心果树的树汁的作用,根据视频内容美洲人心果树汁的作用->能用来制作哪种食物,,,,,,,,,,
,,,,5,"Among the visitors, who was the first to walk up the walkway on the tree canopy?",多模态/多语言推理,Holden.,,根据视频内容在Lowman询问谁愿意第一个上去时候Holden自告奋勇的举手。,,,,,,,,,,
79,https://www.youtube.com/watch?v=2eEC5Z1WDSY,21:02,vlog - 工作,1,Is the blogger a fashionable person?,人物属性建模,Yes,,博主会在长期时尚单品上花钱，且她很注重自己的穿搭,,,,,,,,,,
,,,,2,What did the blogger add to the water?,"多线索推理,多模态/多语言推理",Lament citrus salt electrolytes,,模型要先用视觉定位到博主喝水的片段，然后结合听觉视觉在之前的片段中了解到博主加入水中的物质,,,,,,,,,,
,,,,3,What are the benefits of palm leaves for physical health?,通用知识推理,"Constrict to stop bleeding, lower blood pressure",棕榈叶具有收敛止血，降血压之功效。常用于吐血，劳伤，高血压病。,食用棕榈叶可以降血压,,,,,,,,,,
,,,,4,Is the blogger a person who is well-organized or a person who is spontaneous?,人物属性建模,A person who is well-organized,,工作前写任务清单，出现突发情况，清理咖啡机时第一想法是应该在任务清单上多添加内容，为自己要做的事设置截止日期,,,,,,,,,,
,,,,5,Do the UK and the US use the same shoe size system?,通用知识推理,No,美国鞋码是19世纪开始有的，是以“巴利尺码”（Barleycorn）为基础，1巴利尺码就是1/3英寸。英国鞋码13世纪就有了，按“英寸”来算。美国鞋码一般比英国鞋码大。,博主说她定的是美式尺码3和1/2，相当于英式尺码的5和A2，说明美国英国使用的是不同的鞋子尺码标准,,,,,,,,,,
80,https://www.youtube.com/watch?v=dJes3l_VW70,24:40,测评 - 其他,1,Are Magnus and Jason old friends?,人物属性建模,No.,,视频中Magnus说到他还没有和Jason见过，说明他们不是老朋友,,,,,,,,,,
,,,,2,What color of T-shirt did Magnus give to Jason?,多模态/多语言推理,Orange.,,通过听觉可以得知Magnus送给Jason的第二件物品是T恤，通过视觉可以看到它是橙色的,,,,,,,,,,
,,,,3,How does Hollywood Boulders protect climbers from getting injured when they fall?,通用知识推理,Lay cushion pads under the climbing wall.,缓冲垫可以保护攀岩者在掉下来的时候不受伤害,视频中可以看到每一面攀岩墙下都铺设了厚厚的缓冲垫来保护攀岩者,,,,,,,,,,
,,,,4,"Who has better rock climbing skills, Magnus or Jason?","多线索推理,人物属性建模",Magnus.,,通过视频可以看出Magnus完成了许多高难度的攀岩，且速度更快，可以推断出Magnus的攀岩技术要比Jason更好,,,,,,,,,,
,,,,5,Can you climb without wearing a shirt at Hollywood Boulders?,通用知识推理,Yes.,在Hollywood Boulders攀岩时可以不穿上衣,通过视频后半段看到Magnus在攀岩的时候没有穿上衣，可以推断出在Hollywood Boulders攀岩时可以不穿上衣,,,,,,,,,,
81,https://www.youtube.com/watch?v=RGBbWAmAv1k,34:26,测评 - 展会,1,What category of vehicle do people who commute in the city need?,"多线索推理,通用知识推理",Small and compact car,小型紧凑型车更适合城市道路,Jon在车展看多款车子，模型总结其中适合城市驾驶的车型共有特点，并结合评论“车身尺寸通常适合城市道路，方便穿梭于城市街道之间“，总结出适合城市通勤的车子类别为小型紧凑型车。,,,,,,,,,,
,,,,2,Is Andrew good at marketing?,人物属性建模,Yes,,视频中 Andrew 作为 Zika 澳大利亚和新西兰的营销主管展现出了擅长营销的特质，品牌背景阐述清晰，车型定位明确，介绍产品特点突出,,,,,,,,,,
,,,,3,Does Jon prefer electric vehicles or gasoline vehicles?,"多线索推理,人物属性建模",Electric vehicles,,Jon更偏爱电动汽车。他参观了2024年新南威尔士州电动汽车车展，并且对展会上的各种电动汽车表现出了浓厚的兴趣。了解电动汽车品牌和车型的特点与优势。他还提到自己的家人拥有电动汽车，这进一步表明了他对电动汽车持积极的态度。所以，可以推断出乔恩更偏爱电动汽车。 ,,,,,,,,,,
,,,,4,What's the difference in weight between electric vehicles and gasoline - powered vehicles?,通用知识推理,Electric vehicles tend to be heavier,电动汽车和燃油汽车在重量方面通常存在差异，这主要是由它们不同的动力系统组件导致的。电动汽车往往更重。主要原因是电池组。,根据电动汽车轮胎针对大重量、扭矩高的特点设计的设计方向知道，电动汽车往往更重,,,,,,,,,,
,,,,5,"After visiting the Q6 e-tron, what model did Jon look at?",多跳推理,RS e-tron GT,,模型先定位到参观Q6 e-tron的画面，结合之后画面和对话，知道jon参观了RS e-tron GT,,,,,,,,,,
82,https://www.youtube.com/watch?v=DFpS1WetihU,20:43,vlog - 出行,1,Is the environment in Ecuador suitable for growing cocoa pods?,"多线索推理,通用知识推理",Yes,厄尔多瓜有许多大型可可豆荚种植园，并且国家会大量出口可可豆。,Nick 去到厄尔多瓜的一个大型农场亲自摘取可可豆荚，可以推断出厄尔多瓜的环境适宜种植可可豆荚。,,,,,,,,,,
,,,,2,What color were the shoes that the man was wearing when he went back and forth and moved the cacao around?,多线索推理,yellow,,Nick 提到一个男工作人员正在来回走动拨弄可可豆，京豆转向那个男工作人员，视频图像为黄色长靴。,,,,,,,,,,
,,,,3,What ingredients did Nick put in total when he made two kinds of chocolate by himself?,多线索推理," Cacao nibs, milk powder and sugar.",,模型定位到后半部分Nick自制巧克力部分，期间在研磨可可碎块过程中发呢别加入糖和奶粉以及可可碎块。,,,,,,,,,,
,,,,4,When does the outer surface of the cocoa pod turn red and yellow? ,"多线索推理,通用知识推理",When the cocoa pods are already ripe.,可可豆荚成熟的标志是外表变成红黄相间的,在与农场主交谈时有指出一个树上的可可豆荚，说它随着成长会逐渐红色和黄色，由此可以推理出豆荚成熟时可以达到这样的颜色外观状态。,,,,,,,,,,
,,,,5,Does Nick think it is meaningful to film the growth and processing environment of cocoa beans on the farm in Ecuador? ,"多线索推理,人物属性建模","yes, Nick thinks it is meaningful.",,Nick视频开头说大家只知道吃糖果并不知道时怎么来的，视频后半段页多次提到能够记录下可可豆荚农场从生长到初步加工的过程感到非常开心，因此可以推断NIck认为这是非常有意义的事情。,,,,,,,,,,
,,,,6,Does Nick like eating the fruits inside the freshly picked cocoa pods very much？,"多线索推理,人物属性建模,多模态/多语言推理"," No, he doesn't.",,视频中多次记录了Nick讲可可豆荚的果实吐出来，并且Nick在描述可可豆荚果实口感表述器官，未作出正向评价。,,,,,,,,,,
83,https://www.youtube.com/watch?v=qhyttdLBWl8,28:03,vlog - 特殊事件,1,Is the pricing of Food Warehouse lower or higher compared to other large supermarkets in London?,通用知识推理,It's lower.,They think that Food Warehouse is more suitable for the £50 food procurement challenge. ,Bob和Katie选择在Food Warehouse进行这次购物挑战，是因为他们认为Food Warehouse相较于其他超市，更适合进行50英镑的食品采购挑战，说明Food Warehouse在价格方面更有优势。,,,,,,,,,,
,,,,2,What does it mean if a product sold at Food Warehouse in London is labeled with a yellow tag?,"多模态/多语言推理,通用知识推理",It means the product is being sold at a discounted price. ,"The products with yellow tags have the words ""reduced"" or ""half price"" written on their labels. ",视频中听觉Katie多次提到要注意贴有黄色标签的产品，视觉标签上写有reduced/half price字样，说明这些产品正在打折出售。,,,,,,,,,,
,,,,3,Does Katie prefer a crispy texture or a soft texture in her daily diet? ,人物属性建模,Crispy texture.,,在购买薯饼时，有一款薯饼包装上写着ridiculously crispy系列，Bob说超脆是Katie最喜欢的。,,,,,,,,,,
,,,,4,Does JoJo prefer hash browns or French fries?,"多线索推理,人物属性建模",Hash browns.,,Katie说薯饼是Jojo最喜欢的东西之一，还特意提到要给Jojo惊喜买了ridiculously crispy系列的薯饼，在买薯条时没有提及。,,,,,,,,,,
,,,,5,"When checking the procurement results, what did Katie buy that caused her to go over the budget? ",多跳推理,TGI Fridays Sesame strips.,,首先定位到最后的采购结果片段，Katie称他们没有想到超出了预算，在核对账单时发现是因为他们误以为TGI Fridays Sesame strips参与10英镑任选3样的活动，实际没有。,,,,,,,,,,
84,https://www.youtube.com/watch?v=HVFJTzCt3nw,33:37,探索 - 体验新事物,1,Is Lorry good at cook?,"多线索推理,人物属性建模",Yes.,,在准备生日派对食物的时候Lorry 展示了烹饪技能，制作了Ginataang tuna等菜肴。,,,,,,,,,,
,,,,2,"What tools do the people in the villages of Bukidnon, the Philippines, usually use to harvest corn?",通用知识推理,Susulod.,The villagers hold the Susulod in their hands to harvest the corn.,在收割玉米的场景时，村民介绍了收割玉米的工具基本是一根棍子和一点橡胶组成，人们用手握住这个工具来收割玉米，后来又有村民介绍这个工具叫做susulod。,,,,,,,,,,
,,,,3,"How do the people in the villages of Bukidnon, the Philippines, deal with the old corns?",通用知识推理,Crush them and sell them as bird feed.,"The villagers get it, crush it, and they sell it as bird feed.",Ali拿到了一些老玉米，谈到了对于这些老玉米村庄人是如何处理的。,,,,,,,,,,
,,,,4,Is Ali in his twenties?,"多线索推理,人物属性建模",No.,,Tatay有介绍过自己75岁，后面Ali有说他的年龄只有Tatay年龄的一半。,,,,,,,,,,
,,,,5,What surprise did the villagers prepare for Ali when they were holding a birthday party for Kagawad? ,"多跳推理,多模态/多语言推理",Celebrate Ali's birthday one week in advance.,,在庆祝生日派对时，听觉村庄的人为Ali唱生日歌以及Ali的感受，视觉村庄的人掀开了隐藏的happy birthday Ali的装饰字样，距离Ali的生日还有一周时间。,,,,,,,,,,
85,https://www.youtube.com/watch?v=hWA8mavh9Tw,29:43,vlog - 特殊事件,1,Does Marah have any daily recording habits?,人物属性建模,Write gratitude journals.,,Marah提到每天会写感恩日记。,,,,,,,,,,
,,,,2,Does Marah pay attention to interior decoration?,"多线索推理,人物属性建模,多模态/多语言推理",Yes.,,结合视觉听觉判断Marah会注重室内装饰，比如斋月的小夜灯和餐桌布置等。,,,,,,,,,,
,,,,3,When does the fasting usually start during Ramadan?,通用知识推理,Before dawn in the early morning.,Marah prepared food for fasting in the early morning. ,Marah在凌晨进行饮食准备、服用药物、读《古兰经》和祈祷等一系列行为，以及表述要去吃点东西封斋，不要太油腻的，并且要吃咖啡因胶囊可以推断，封斋时间是在凌晨天亮之前。,,,,,,,,,,
,,,,4,Are stuffed grape leaves usually served as an iftar food or a suhoor food during Ramadan?,通用知识推理,Iftar food.,Marah prepared stuffed grape leaves to enjoy at the time of iftar. ,Marah和妈妈在斋月前一天晚上制作并烹饪了葡萄叶卷，准备和家人一起享用，另外还准备了扁豆汤、沙拉等准备在开斋时刻享用。,,,,,,,,,,
,,,,5,What game did everyone play after the Iftar meal when participating in the Iftar event at brother's house? ,多跳推理,Mafia.,,Marah受邀去哥哥和嫂子家参加开斋活动，饭后大家一起玩了名为黑手党Mafia的游戏，类似于Among Us，大家需要通过推理找出杀手。,,,,,,,,,,
86,https://www.youtube.com/watch?v=e4d9oRoJkBg,23:06,vlog - 烹饪,1,What is the relationship between Gigi and Tyanna?,"人物属性建模,多模态/多语言推理",They are grandmother and granddaughter.,,在聊天过程中，Gigi看着Tyanna说了一句我只是在欣赏我的孙女，对我来说，她做的每件事都很神奇。,,,,,,,,,,
,,,,2,Is Gigi good at baking?,"多线索推理,人物属性建模",Yes.,,Gigi积极协助Tyanna制作松饼，主动分享经验，如指导如何将黄油和面粉混合成碎屑状，清理烤盘的技巧等。,,,,,,,,,,
,,,,3,"When mixing the dry and wet ingredients for making muffins, did Tyanna follow the order of adding dry ingredients first or wet ingredients first? ",多跳推理,Dry ingredients.,,在制作松饼前期混合食材的片段，Tyanna先混合了面粉、糖、泡打粉，后续依次加入黄油、牛奶、鸡蛋等。,,,,,,,,,,
,,,,4,What will be the impact if the batter overflowing on the edge of the baking pan is not cleaned before putting it into the oven when making desserts?,通用知识推理,The edges of dessert will be burnt.,Gigi needs to clean off the batter that has overflowed onto the edges of the baking pan before putting the pan into the oven. ,Gigi提到在把烤盘放进烤箱之前，需要清理掉溢出在烤盘边缘的面糊，因为如果像这样小块的面糊在里面烤的话会带着松饼的边缘被烤焦的。,,,,,,,,,,
,,,,5,How to make the muffins easier to release from the pan before baking them?,通用知识推理,Spread a layer of butter on the muffin pan in advance.,Gigi suggests greasing the baking pan before pouring in the batter to prevent sticking. ,烤箱预热后，在Tyanna将松饼面糊放入松饼烤盘之前，Gigi建议先在烤盘上抹油防止粘连，然后再倒入面糊。,,,,,,,,,,
87,https://www.youtube.com/watch?v=eKWHMzHhmg4,25:52,vlog - 园艺,1,Which element is easily lost in the process of loosening the soil？,"多线索推理,通用知识推理",Carbon.,在挖掘土壤时，碳元素会进行氧化,在两片田地的对比中，没有翻动的土壤碳含量在18%，而翻动过的土壤碳含量为14%，对比可得结论。,,,,,,,,,,
,,,,2,What is Charles Dowding's attitude towards the study of garden，serious and meticulous or bold and casual?,"多线索推理,人物属性建模",Serious and meticulous.,,通过视频中提及Charles Dowding坚持十年，并且对每种条件都开辟田地进行研究的行为，可以得出结论。,,,,,,,,,,
,,,,3,What are the main raw materials used to make fertilizers？,"多模态/多语言推理,通用知识推理",Excrement and decaying plants.,园艺堆肥的生成所需要的原料,在视频中展示肥料的过程中，可以看到肥料堆上放了很多植物的枝叶，可以判断出一种原料，另外在对话中，他们谈到因为无法获得粪便，所以才主要运用这种方式，可以判断出结论,,,,,,,,,,
,,,,4, What was the other problem Charles encountered，after solving the weed problem？,多跳推理,There were tons of slugs and snows under the plasti.,,在视频中，首先找到由于杂草的生长，对田地盖上了塑料膜，之后掀起塑料膜后的发现，由此的结论。,,,,,,,,,,
,,,,5,Is Charles harsh or humorous？,人物属性建模,Humorous.,,根据最后Charles的表述中，谈论到他“劝孩子们多吃点土”这种幽默的话语以及动作的展现可以得出结论。,,,,,,,,,,
88,https://www.youtube.com/watch?v=cjainkaRoIQ,22:45,vlog - 运动,1,"How often does Kai go to this club, often or occasionally？",人物属性建模,Occasionally.,,Kai提及自己来这个俱乐部的次数，5月来了一次，这一次是第二次，所以得出很少来的结论。,,,,,,,,,,
,,,,2,What is Kai's level of playing golf?,"人物属性建模,多模态/多语言推理",Excellent.,,通过Kai提及自己前一段时间打高尔夫的成绩，观察画面中Kai打高尔夫的动作熟练度，并且在高尔夫俱乐部中挂有她的画像作为宣传人物之一，可以得出结论。,,,,,,,,,,
,,,,3,What are the main materials for the head of a golf club?,"多线索推理,通用知识推理",Steel and graphite.,涉及到高尔夫球杆头部的材料组成,在Kai测试高尔夫球杆时，将头部换为钢的材质后测试，以及她谈到自己对使用石墨制头部的感受，可以推断出结果。,,,,,,,,,,
,,,,4,Does TaylorMade Kingdom mainly engage in the customization or mass production of golf clubs? ,"多线索推理,通用知识推理",Custom production.,涉及到TaylorMade Kingdom这个地方生产高尔夫球杆的面向群体。,视频中Kai提到要在这里买高尔夫球杆，之后工作人员对Kai的各项数据进行测试，并且可以观察到这里没有大规模的生产，而是专门负责人按照客户的需求制作。,,,,,,,,,,
,,,,5,What color is the top that Glen is wearing?,多模态/多语言推理,White.,,视频中Kai与Glen对话，之后画面转向Glen，可以通过画面观察到Glen的上衣颜色。,,,,,,,,,,
89,https://www.youtube.com/watch?v=HMcNNQ5lR7A,23:55,vlog - 园艺,1,Are Marc and Aileen generous or stingy?,"人物属性建模,多模态/多语言推理",Generous.,,首先需要确认Marc与Aileen是谁，视频中没有进行语言介绍，而是通过画面上标注了两人，再通过听觉，通过两人谈话的内容，可以判断出两人的性格。,,,,,,,,,,
,,,,2,In which season is agricultural production in Ontario most vulnerable to disasters? ,通用知识推理,Summer.,关于加拿大安大略省的季节对农业生产的影响,视频中两人提到在自己的院子里种植一些安大略省特有的植物，可以判断出位置，之后他们提到在夏天的时候最忙，因为经常有高温和大雨的影响。,,,,,,,,,,
,,,,3,"To better preserve seeds, what should be done to them first?","多线索推理,通用知识推理",Dry the seeds in the sun.,对种子进行保存需要进行一定操作,视频中进行到展示暖房时，暖房中对种子进行了晒干的处理，另外在展示种子时，可以发现种子都是经过晒干的，由此得出结论。,,,,,,,,,,
,,,,4,How many pounds of fruit they harvested in a good harvest year？,多线索推理,525 pounds.,,视频中分别列举了每一种水果收获了多少磅，通过计算得出结果。,,,,,,,,,,
,,,,5,What is the relationship between the two in the video？,"多线索推理,人物属性建模",A couple.,,视频没有直接提及两人的关系，但是通过他们的交流方式，以及对彼此父母的称呼，可以得出结论。,,,,,,,,,,
90,https://www.youtube.com/watch?v=LtVWKMBQsm4,26:51,vlog - 园艺,1,How old will the blogger's daughter be in 2025?,多线索推理,Thirteen years old,,根据画面中2012年以及博主的话语说那时女儿刚出生可以推断出现在女儿多大,,,,,,,,,,
,,,,2,Can arugula be harvested multiple times a year or just once?,通用知识推理,Can be harvested multiple times,芝麻菜可以多次收获,根据博主所说割下来又长出根本吃不完可以推断出,,,,,,,,,,
,,,,3,When is the last time to pick cilantro?,通用知识推理,When coriander goes to seed,香菜结籽后会枯萎,根据博主所说香菜结籽后就会枯萎可知香菜最后采摘时间是在它结籽的时候,,,,,,,,,,
,,,,4,Do the blogger couple like gardening?,"人物属性建模,多模态/多语言推理",Yes,,根据他们忙碌时开心的表情以及对各种植物的种植知识都很熟悉可以看出他们很喜欢园艺,,,,,,,,,,
,,,,5,Are the blogger couple people who like to share?,人物属性建模,Yes,,根据博主夫妇说的种菜是为了一家三口和养殖的家畜以及邻居们可以看出他们平时会乐于分享蔬菜给邻居,,,,,,,,,,
